Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb02_mri0_mask,0.502544581890106,0.437627047300339,0.460746824741364,0.468958109617233,0.48052579164505,0.451287269592285,0.465085834264755,0.457034647464752,0.441695958375931,0.434469223022461,0.456805527210236,0.463422209024429,0.441576898097992,0.432348012924194,0.436067670583725
bb02_mri3_mask,0.539008378982544,0.496619045734406,0.502495884895325,0.501197636127472,0.526229560375214,0.495709359645844,0.5146803855896,0.496022164821625,0.493406504392624,0.480767518281937,0.486345410346985,0.507303237915039,0.487804770469666,0.505923390388489,0.494210213422775
bb02_mri6_mask,0.605089426040649,0.503172159194946,0.547320127487183,0.548042058944702,0.569790780544281,0.546330571174622,0.560252249240875,0.539542436599731,0.54825222492218,0.52815169095993,0.53453141450882,0.55878621339798,0.52614825963974,0.55780416727066,0.533692359924316
bb04_mri0_mask,0.510413289070129,0.47495573759079,0.469943583011627,0.474266290664673,0.50021904706955,0.456687211990356,0.466296076774597,0.456967085599899,0.469753563404083,0.441897541284561,0.449964195489883,0.472318768501282,0.446832418441772,0.466640323400497,0.445814907550812
bb04_mri6_mask,0.576549410820007,0.491571515798569,0.545087516307831,0.549477577209473,0.575161457061768,0.557798683643341,0.552860140800476,0.543337643146515,0.549459636211395,0.543066918849945,0.546324372291565,0.619902491569519,0.533466815948486,0.560309171676636,0.534699380397797
bb05_mri0_mask,0.483139276504517,0.439358413219452,0.449995934963226,0.450543016195297,0.479530811309814,0.449326515197754,0.449559390544891,0.431797921657562,0.436959654092789,0.408971518278122,0.43390616774559,0.463276714086533,0.461504966020584,0.382789075374603,0.430824995040894
bb05_mri3_mask,0.540233373641968,0.479698568582535,0.508614242076874,0.522967517375946,0.535516321659088,0.521743059158325,0.519166588783264,0.493140131235123,0.484807968139648,0.489887535572052,0.489802569150925,0.517305433750153,0.496030628681183,0.523833334445953,0.476548135280609
bb05_mri6_mask,0.577401995658875,0.505044221878052,0.545037925243378,0.558696389198303,0.616644203662872,0.596343219280243,0.5655717253685,0.54419070482254,0.558605134487152,0.5611971616745,0.556446015834808,0.553399860858917,0.553474426269531,0.56420487165451,0.553603410720825
bb07_mri0_mask,0.583649933338165,0.439745873212814,0.463871657848358,0.467005640268326,0.492413848638535,0.450367867946625,0.466731518507004,0.461631625890732,0.468495637178421,0.44356107711792,0.447818398475647,0.504454374313354,0.454218119382858,0.435415774583817,0.423222988843918
bb07_mri3_mask,0.542188465595245,0.480155915021896,0.509700834751129,0.511145949363708,0.548262238502502,0.498928219079971,0.498479753732681,0.482320874929428,0.505504012107849,0.497538447380066,0.488868474960327,0.521647751331329,0.497375726699829,0.484328657388687,0.483920812606812
bb07_mri6_mask,0.561132729053497,0.5050950050354,0.545272648334503,0.559036552906036,0.568558692932129,0.552253365516663,0.561898648738861,0.536539077758789,0.542454481124878,0.546914577484131,0.530222058296204,0.57226574420929,0.546163260936737,0.527542293071747,0.536428034305573
bb11_mri0_mask,0.511384129524231,0.467258095741272,0.459528625011444,0.462171345949173,0.5132115483284,0.451774716377258,0.467044532299042,0.448915004730225,0.464380830526352,0.432959854602814,0.445358723402023,0.45709627866745,0.44403538107872,0.447610318660736,0.452489465475082
bb11_mri3_mask,0.520910143852234,0.479130417108536,0.48755744099617,0.492181599140167,0.504643023014069,0.498988300561905,0.490132033824921,0.470419406890869,0.478927314281464,0.459991365671158,0.475236028432846,0.503047347068787,0.484229534864426,0.481670707464218,0.476659089326859
bb11_mri6_mask,0.579011619091034,0.509096503257751,0.53589391708374,0.532853126525879,0.560121715068817,0.534195065498352,0.529450237751007,0.519083738327026,0.527609169483185,0.515457570552826,0.523387670516968,0.562118589878082,0.520229876041412,0.535726130008698,0.516532063484192
bb12_mri3_mask,0.55592554807663,0.495550811290741,0.515946626663208,0.537987530231476,0.552565217018127,0.512310028076172,0.517255902290344,0.5070561170578,0.521733820438385,0.499345332384109,0.508106172084808,0.534429609775543,0.506318867206573,0.539006114006042,0.495076686143875
bb12_mri6_mask,0.598897993564606,0.526721715927124,0.549599647521973,0.56659871339798,0.586499154567719,0.552712440490723,0.557825207710266,0.547797501087189,0.561563968658447,0.545439779758453,0.545000195503235,0.572958707809448,0.541723132133484,0.556354105472565,0.543210685253143
bb14_mri0_mask,0.483834534883499,0.475356251001358,0.47367137670517,0.456559360027313,0.476500660181046,0.456419229507446,0.436914771795273,0.460136264562607,0.506006062030792,0.445126414299011,0.505695044994354,0.490821599960327,0.45208352804184,0.454239696264267,0.48373281955719
bb14_mri3_mask,0.563435852527618,0.507810354232788,0.511647582054138,0.52054089307785,0.546541094779968,0.509997129440308,0.514602422714233,0.501472294330597,0.500492095947266,0.489984720945358,0.496609747409821,0.524404764175415,0.505896508693695,0.499155044555664,0.503621339797974
bb14_mri6_mask,0.625987529754639,0.524565696716309,0.562684595584869,0.604274868965149,0.597563982009888,0.573863685131073,0.578006565570831,0.564318835735321,0.573704600334167,0.555252492427826,0.553108096122742,0.596261382102966,0.552324056625366,0.577508449554443,0.575921535491943
bb15_mri3_mask,0.546649813652039,0.481828302145004,0.513484299182892,0.518353939056396,0.547287464141846,0.504675269126892,0.509166896343231,0.493192195892334,0.504878222942352,0.487636983394623,0.494558721780777,0.539966404438019,0.495923846960068,0.523066818714142,0.497718274593353
