Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb02_mri0_mask,0.151939690113068,0.100750476121902,0.142172157764435,0.142272934317589,0.128082975745201,0.158147275447845,0.161913841962814,0.134686842560768,0.161621063947678,0.161185562610626,0.134015411138535,0.155975550413132,0.165345296263695,0.160015612840652,0.146996438503265
bb02_mri3_mask,0.160500779747963,0.104260921478271,0.137940764427185,0.143654078245163,0.127189233899117,0.148964270949364,0.153186738491058,0.127568691968918,0.146123275160789,0.151344925165176,0.137660294771194,0.15773032605648,0.167046532034874,0.153487399220467,0.163374647498131
bb02_mri6_mask,0.16046841442585,0.0930763408541679,0.135057285428047,0.133027076721191,0.121257975697517,0.145437017083168,0.14288617670536,0.121687702834606,0.139990523457527,0.142059728503227,0.132635325193405,0.146914407610893,0.159359693527222,0.148517638444901,0.173051193356514
bb04_mri0_mask,0.159200981259346,0.104434013366699,0.148292526602745,0.137105897068977,0.132917657494545,0.146965697407722,0.16607004404068,0.148118183016777,0.148702427744865,0.155378863215446,0.144697472453117,0.157107204198837,0.168396383523941,0.159130901098251,0.151258155703545
bb04_mri6_mask,0.144904732704163,0.0972722098231316,0.143950834870338,0.129187986254692,0.120879575610161,0.130470797419548,0.149587959051132,0.136745631694794,0.141336023807526,0.142399176955223,0.126837939023972,0.148779258131981,0.149873122572899,0.141267642378807,0.140827834606171
bb05_mri0_mask,0.165364444255829,0.113308601081371,0.146095722913742,0.144277200102806,0.136684730648994,0.155121564865112,0.207126185297966,0.15784378349781,0.169820427894592,0.169703751802444,0.159962922334671,0.172517597675323,0.167282328009605,0.163723334670067,0.16012416779995
bb05_mri3_mask,0.140611156821251,0.100255385041237,0.14643169939518,0.17520298063755,0.121520072221756,0.145714923739433,0.154718086123466,0.14325512945652,0.160978615283966,0.147610560059547,0.155795991420746,0.17279426753521,0.153021246194839,0.150128364562988,0.159471914172173
bb05_mri6_mask,0.144528642296791,0.095443956553936,0.138230189681053,0.146538347005844,0.117996573448181,0.136973112821579,0.147899314761162,0.138889104127884,0.136079430580139,0.14208810031414,0.145904302597046,0.163595572113991,0.148667052388191,0.144679084420204,0.153597101569176
bb07_mri0_mask,0.135131388902664,0.102612234652042,0.134041368961334,0.16446141898632,0.118296019732952,0.145327165722847,0.155784711241722,0.141315445303917,0.146469339728355,0.150529757142067,0.145772129297256,0.17078123986721,0.162659138441086,0.151383295655251,0.144461929798126
bb07_mri3_mask,0.14794185757637,0.095844678580761,0.131341174244881,0.132236659526825,0.116221487522125,0.143611773848534,0.150366023182869,0.130157455801964,0.147686928510666,0.13642355799675,0.131961092352867,0.155254319310188,0.158647358417511,0.142204269766808,0.142901390790939
bb07_mri6_mask,0.166270583868027,0.0968771055340767,0.129427433013916,0.128220677375793,0.116382136940956,0.135348722338676,0.135890066623688,0.123833633959293,0.141737177968025,0.134475782513618,0.126486882567406,0.180358424782753,0.154875010251999,0.138382971286774,0.135398790240288
bb11_mri0_mask,0.154672935605049,0.115936018526554,0.139759123325348,0.118646048009396,0.131641402840614,0.156658411026001,0.167973354458809,0.13272750377655,0.145254746079445,0.157944962382317,0.135324507951736,0.155069693922997,0.140018239617348,0.167912364006042,0.130261331796646
bb11_mri3_mask,0.153135612607002,0.109742201864719,0.136774465441704,0.120513156056404,0.129147797822952,0.138367220759392,0.163707211613655,0.135236322879791,0.141764923930168,0.147091940045357,0.14091457426548,0.152429655194283,0.146350368857384,0.155933663249016,0.149643614888191
bb11_mri6_mask,0.145084783434868,0.100248910486698,0.137089610099792,0.118504151701927,0.118692837655544,0.133280023932457,0.143007084727287,0.133962780237198,0.129502385854721,0.138528987765312,0.131761685013771,0.15289269387722,0.14571088552475,0.14681476354599,0.142360493540764
bb12_mri3_mask,0.157904863357544,0.0976804867386818,0.14021210372448,0.133786574006081,0.133199021220207,0.146881952881813,0.13897804915905,0.137388050556183,0.152963101863861,0.145581975579262,0.152465522289276,0.156556963920593,0.15256267786026,0.15018604695797,0.159459248185158
bb12_mri6_mask,0.139159679412842,0.097958542406559,0.1396654099226,0.12157878279686,0.127754479646683,0.141436502337456,0.134546712040901,0.133980751037598,0.1490218937397,0.138782665133476,0.146173745393753,0.150546565651894,0.148683428764343,0.148947924375534,0.15050858259201
bb14_mri0_mask,0.141859337687492,0.103357724845409,0.136164844036102,0.139659687876701,0.130162239074707,0.147484511137009,0.153356745839119,0.123616576194763,0.149522081017494,0.146727740764618,0.131710588932037,0.162829011678696,0.170548960566521,0.141072124242783,0.147527277469635
bb14_mri3_mask,0.140899106860161,0.101060643792152,0.1307772397995,0.131178513169289,0.124839894473553,0.142883941531181,0.144764557480812,0.117855355143547,0.144517540931702,0.145865485072136,0.124225817620754,0.15457683801651,0.159136176109314,0.132928252220154,0.158370673656464
bb14_mri6_mask,0.150971606373787,0.0964747741818428,0.128270402550697,0.126802891492844,0.120669059455395,0.134295225143433,0.144943609833717,0.114387236535549,0.136600688099861,0.141802415251732,0.117359660565853,0.142635688185692,0.158253908157349,0.133797973394394,0.148561224341393
bb15_mri3_mask,0.149282559752464,0.0926665961742401,0.140725031495094,0.122119061648846,0.15051457285881,0.156192272901535,0.157701596617699,0.13369382917881,0.145665481686592,0.148427575826645,0.155086427927017,0.151407346129417,0.142421096563339,0.147509917616844,0.157151356339455
bb17_mri0_mask,0.165981754660606,0.112816691398621,0.152482375502586,0.126790136098862,0.129566296935081,0.146669432520866,0.156955420970917,0.140239715576172,0.135654360055923,0.152766987681389,0.152899920940399,0.173362359404564,0.168495416641235,0.155082881450653,0.164817810058594
bb19_mri6_mask,0.156431540846825,0.0909888669848442,0.132451266050339,0.132389932870865,0.11844839900732,0.138698667287827,0.141066059470177,0.128495454788208,0.128492623567581,0.13612025976181,0.137578353285789,0.157969266176224,0.150835737586021,0.145040243864059,0.138615295290947
bb22_mri0_mask,0.139646500349045,0.103146836161613,0.146163165569305,0.145377859473228,0.133620694279671,0.137446865439415,0.153900921344757,0.152518898248672,0.145872473716736,0.164817348122597,0.156230390071869,0.162908598780632,0.154459193348885,0.156508967280388,0.156174331903458
bb24_mri3_mask,0.119053721427917,0.0972621738910675,0.133431404829025,0.134933665394783,0.121560856699944,0.133905127644539,0.139975771307945,0.128063812851906,0.138939663767815,0.129749372601509,0.113929376006126,0.166734039783478,0.149192348122597,0.160952612757683,0.131927594542503
bb27_mri0_mask,0.134023651480675,0.096132792532444,0.139056026935577,0.158591166138649,0.120929382741451,0.146917775273323,0.154922723770142,0.131661847233772,0.147310227155685,0.147761881351471,0.150987669825554,0.175885766744614,0.157605841755867,0.164128005504608,0.125179126858711
bb28_mri3_mask,0.152241006493568,0.10003524273634,0.139157608151436,0.1568813174963,0.121105849742889,0.148462876677513,0.154114693403244,0.134933769702911,0.150404021143913,0.150774464011192,0.151273906230927,0.164709687232971,0.156470596790314,0.15412725508213,0.14480721950531
bb28_mri6_mask,0.133799538016319,0.0944025814533234,0.126912802457809,0.126309990882874,0.116219013929367,0.133147940039635,0.137444719672203,0.119395717978477,0.132704377174377,0.137623071670532,0.118686318397522,0.144044354557991,0.138559386134148,0.137319266796112,0.127060607075691
bb28_mri12_mask,0.13107468187809,0.0924080014228821,0.119180642068386,0.124969817698002,0.109763212502003,0.126755341887474,0.131553485989571,0.110363982617855,0.127981334924698,0.131064683198929,0.112096793949604,0.141157001256943,0.134798243641853,0.128096237778664,0.115807287395
bb32_mri0_mask,0.149712324142456,0.107470020651817,0.151795506477356,0.154251962900162,0.141981884837151,0.149410992860794,0.141947776079178,0.155333518981934,0.146298348903656,0.152081742882729,0.172777608036995,0.189599618315697,0.171037748456001,0.184542804956436,0.16606530547142
bb32_mri6_mask,0.153539329767227,0.0977019965648651,0.140778541564941,0.12426919490099,0.128666326403618,0.13888780772686,0.134083524346352,0.148593038320541,0.123150490224361,0.142313152551651,0.137302830815315,0.182671099901199,0.156119674444199,0.141400620341301,0.154875442385674
bb32_mri12_mask,0.135169968008995,0.0966753512620926,0.13010273873806,0.120912425220013,0.123689278960228,0.12296524643898,0.126556590199471,0.126888513565063,0.121315628290176,0.128767415881157,0.125273421406746,0.160725489258766,0.135937392711639,0.129551514983177,0.144828632473946
