Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb07_mri6_mask,2.28795742988586,2.64774608612061,2.53105306625366,2.63514757156372,2.22455501556396,2.64215135574341,2.34036612510681,2.41645240783691,2.36558246612549,2.61640667915344,2.48779892921448,2.35659432411194,2.38294863700867,2.32671999931335,2.52085757255554
bb11_mri0_mask,2.31871700286865,2.42096996307373,2.29459834098816,2.56806468963623,2.38136863708496,2.21176767349243,2.23579859733582,2.3259916305542,2.24617552757263,2.12139105796814,2.29096102714539,2.49333786964417,2.22108674049377,2.28463268280029,2.54470276832581
bb11_mri3_mask,2.37067818641663,2.50985312461853,2.36254572868347,2.46759986877441,2.60693836212158,2.33559370040894,2.21126890182495,2.42399859428406,2.4535539150238,2.29197216033936,2.31885194778442,2.54600358009338,2.36086463928223,2.20571136474609,2.50324392318726
bb11_mri6_mask,2.32062458992004,2.82827997207642,2.48013830184937,2.83687686920166,2.79521179199219,2.53238916397095,2.30527424812317,2.6000440120697,2.53262734413147,2.54522705078125,2.42304873466492,2.49277448654175,2.36118268966675,2.3925621509552,2.6609103679657
bb12_mri3_mask,2.24823594093323,2.44642305374146,2.33060693740845,2.38244915008545,2.54023051261902,2.3768310546875,2.28873300552368,2.33539748191833,2.27013087272644,2.2748486995697,2.24525356292725,2.1446647644043,2.21139001846313,2.20331287384033,2.30728697776794
bb12_mri6_mask,2.36169695854187,2.87481188774109,2.39893460273743,2.60929465293884,2.63416838645935,2.60040259361267,2.25366377830505,2.47885322570801,2.56588292121887,2.56817984580994,2.47585797309875,2.2140805721283,2.28232455253601,2.18119525909424,2.55589985847473
bb14_mri0_mask,2.56912112236023,2.48183465003967,2.33967185020447,2.4325578212738,2.31227207183838,2.30280351638794,2.25603342056274,2.38643002510071,2.15705466270447,2.26745772361755,2.31364297866821,2.17716956138611,2.27579617500305,2.0494396686554,2.48639369010925
bb14_mri3_mask,2.33290815353394,2.18953013420105,2.29324650764465,2.36261296272278,2.34193921089172,2.27902507781982,2.3077609539032,2.42948365211487,2.12546610832214,2.24456095695496,2.3417637348175,2.17662739753723,2.27645182609558,2.05998086929321,2.36639523506165
bb14_mri6_mask,2.68291020393372,2.74970412254333,2.67199730873108,2.88734412193298,2.68507933616638,2.60199022293091,2.39919233322144,2.68829822540283,2.38317680358887,2.55591583251953,2.59308362007141,2.44551014900208,2.329505443573,2.26091146469116,2.59223294258118
bb15_mri3_mask,2.4525887966156,2.55250239372253,2.52734327316284,2.38663601875305,2.39767742156982,2.38824772834778,2.16720271110535,2.37058138847351,2.28605437278748,2.54428648948669,2.20676851272583,2.34914946556091,2.42688941955566,2.25803232192993,2.31799149513245
bb17_mri0_mask,2.09573578834534,2.46801805496216,2.28306341171265,2.40497517585754,2.26818323135376,2.17290139198303,2.01003766059875,2.31410121917725,2.09458684921265,2.20170879364014,2.20776963233948,2.30635786056519,2.12563467025757,2.27280974388123,2.29551601409912
bb19_mri6_mask,2.13068437576294,2.52803826332092,2.45781898498535,2.470139503479,2.15403604507446,2.46122193336487,2.22785806655884,2.38534808158875,2.27162003517151,2.33413529396057,2.47997784614563,2.54148149490356,2.37172961235046,2.44281363487244,2.57630157470703
bb22_mri0_mask,2.5032012462616,2.21365928649902,2.26668190956116,2.25363707542419,2.18133449554443,2.28430509567261,2.25086116790771,2.17028737068176,2.22520637512207,2.19072699546814,2.24116706848145,2.2057991027832,2.19307255744934,2.17994260787964,2.27254414558411
bb24_mri3_mask,2.35348415374756,2.44882416725159,2.2225022315979,2.3775794506073,2.19240975379944,2.2497570514679,2.20314908027649,2.28856539726257,2.28690576553345,2.48493337631226,2.38861155509949,2.42752480506897,2.16835856437683,2.2980751991272,2.41105628013611
bb27_mri0_mask,2.32798004150391,2.24662852287292,2.30598282814026,2.17274022102356,2.26831984519958,2.22234845161438,2.08567094802856,2.26229882240295,2.17838907241821,2.12479043006897,2.10954785346985,2.07726740837097,2.16584205627441,2.07236504554749,2.63232445716858
bb28_mri3_mask,2.29497170448303,2.39310574531555,2.45051336288452,2.13327598571777,2.38723182678223,2.25508308410645,2.30507278442383,2.23863124847412,2.14348864555359,2.23542284965515,2.13177990913391,2.10859322547913,2.22743511199951,2.2684383392334,2.39074683189392
bb28_mri6_mask,2.50317406654358,2.71647882461548,2.56462907791138,2.66094398498535,2.03868985176086,2.43275141716003,2.5348973274231,2.57817411422729,2.35336327552795,2.48905777931213,2.51200366020203,2.4657678604126,2.37898874282837,2.67146444320679,2.61190915107727
bb28_mri12_mask,2.56364059448242,3.13098073005676,2.85190320014954,2.79483866691589,2.3492329120636,2.65374159812927,2.74721574783325,2.87147521972656,2.45338273048401,2.68735980987549,2.79048323631287,2.51903343200684,2.77263832092285,2.8654351234436,2.84381794929504
bb32_mri0_mask,2.24861001968384,2.24881935119629,2.25879454612732,2.11294054985046,2.09672212600708,2.15988349914551,1.8364052772522,2.12886881828308,2.16625642776489,2.19693517684937,2.11982870101929,2.22749328613281,2.32182288169861,2.31596064567566,2.51071453094482
bb32_mri6_mask,2.42554998397827,3.04564380645752,2.47910094261169,2.49013185501099,2.47780752182007,2.54858660697937,2.6508481502533,2.36379790306091,2.44937705993652,2.55067157745361,2.3944263458252,2.08739757537842,2.49870109558105,2.73426914215088,2.55260491371155
bb32_mri12_mask,2.46884679794312,3.04521322250366,2.5705418586731,2.72647500038147,2.23876547813416,2.58547711372375,2.47603440284729,2.7168333530426,2.45003223419189,2.6179051399231,2.69166684150696,2.39635491371155,2.56469988822937,2.7823748588562,2.8366904258728
bb33_mri3_mask,2.20275282859802,2.37200045585632,2.33894300460815,2.30406379699707,2.18786525726318,2.41636157035828,2.3129620552063,2.29360961914062,2.15698099136353,2.33833122253418,2.33341765403748,2.22546935081482,2.22828269004822,2.30936908721924,2.36971378326416
bb33_mri6_mask,2.13943672180176,2.54780650138855,2.48504090309143,2.28717923164368,2.11942958831787,2.58758592605591,2.52099704742432,2.50620770454407,2.42176032066345,2.52159380912781,2.46984553337097,2.30330324172974,2.33049392700195,2.41015362739563,2.56042814254761
bb35_mri6_mask,2.18306660652161,2.57235312461853,2.43924808502197,2.45730686187744,2.30126619338989,2.3596043586731,2.4327073097229,2.38813138008118,2.41891288757324,2.45623373985291,2.43754076957703,2.37546253204346,2.40980339050293,2.2364513874054,2.39592313766479
