bb02_mri0_mask,bb02_mri3_mask,bb02_mri6_mask,bb04_mri0_mask,bb04_mri6_mask,bb05_mri0_mask,bb05_mri3_mask,bb05_mri6_mask,bb07_mri0_mask,bb07_mri3_mask,bb07_mri6_mask,bb11_mri0_mask,bb11_mri3_mask,bb11_mri6_mask,bb12_mri3_mask,bb12_mri6_mask,bb14_mri0_mask,bb14_mri3_mask,bb14_mri6_mask,bb15_mri3_mask,bb17_mri0_mask,bb19_mri6_mask,bb22_mri0_mask,bb24_mri3_mask,bb27_mri0_mask,bb28_mri3_mask,bb28_mri6_mask,bb28_mri12_mask,bb32_mri0_mask,bb32_mri6_mask,bb32_mri12_mask,bb33_mri3_mask,bb33_mri6_mask,bb35_mri6_mask,bb37_mri0_mask,bb37_mri6_mask,bb37_mri12_mask,bb40_mri3_mask,bb40_mri6_mask,bb40_mri12_mask,bb41_mri0_mask,bb42_mri3_mask,bb42_mri6_mask,bb42_mri12_mask,bb44_mri0_mask,bb46_mri0_mask,bb46_mri3_mask,bb51_mri0_mask,bb51_mri3_mask,bb52_mri6_mask,bb53_mri0_mask,bb55_mri12_mask,bb56_mri0_mask,bb56_mri6_mask,bb56_mri12_mask,bb59_mri0_mask,bb62_mri0_mask,bb62_mri6_mask,bb62_mri12_mask,bb63_mri0_mask,bb64_mri0_mask,bb64_mri6_mask,bb66_mri6_mask,bb67_mri0_mask,bb67_mri3_mask,bb69_mri0_mask,bb69_mri3_mask,bb75_mri0_mask,bb75_mri3_mask,bb77_mri0_mask,bb77_mri3_mask,bb78_mri0_mask,bb78_mri3_mask,bb79_mri0_mask,bb82_mri6_mask,bb61_mri12_mask,bb50_mri3_mask,bb47_mri6_mask,bb47_mri12_mask
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0573854135970275,0.0655849228302638,0.0766620561480522,0.0607203195492427,0.074142150580883,0.0535601663092772,0.0685742149750392,0.0854476590951284,0.0574823617935181,0.0723703727126122,0.0843781580527623,0.0565375039974848,0.0692970405022303,0.0709036067128181,0.0710769717892011,0.0824144333600998,0.0556098135809104,0.0667911991477013,0.0812476972738902,0.0637923690179984,0.0646642098824183,0.0783533304929733,0.0610501530269782,0.0675885106126467,0.0565927376349767,0.0649902199705442,0.0692430188258489,0.0797697951396306,0.0573446216682593,0.0733753889799118,0.0826099490125974,0.0671863779425621,0.0722889105478923,0.0686928431193034,0.0635266589621703,0.0766174544890722,0.0832044531901677,0.0690279925862948,0.0652990415692329,0.0790575072169304,0.0622495586673419,0.0897364467382431,0.0672759115695953,0.0890420600771904,0.062108335395654,0.0632988189657529,0.0681182444095612,0.0615041144192219,0.0759581848978996,0.0759945164124171,0.0608734885851542,0.0967898617188136,0.0631538530190786,0.0861790229876836,0.0752957314252853,0.059667494148016,0.0575766712427139,0.0724969208240509,0.0743280922373136,0.0601180605590343,0.0611307757596175,0.0764886712034543,0.0981485446294149,0.0584393081565698,0.0657553151249886,0.065126941849788,0.0678495690226555,0.0592011300226053,0.0661163081725438,0.0525000728666782,0.0639597301681836,0.0594862103462219,0.0683973456422488,0.0615793826679389,0.0858671466509501,0.100818412999312,0.0641818741957347,0.063552487641573,0.0946631779273351
0.0304822364161091,0.0337367999938227,0.0401697062676953,0.0312125778967334,0.0380153905960821,0.0279112785093246,0.0342450103452129,0.0424663097627701,0.0300998514698398,0.0379321671301319,0.0451583323940154,0.0287637768253203,0.0365119691817991,0.0365702375288933,0.0379292580389207,0.0437976737176218,0.0310746364055141,0.0355491388228632,0.0417066370287249,0.0329121803083727,0.0335561479291608,0.0416733391823307,0.0308026267636207,0.0347868415617174,0.0275426593519026,0.0337451504122826,0.0366900332512394,0.0414513099578119,0.0295023437469236,0.0381508104262813,0.0425649631407953,0.034937197162259,0.03798052764708,0.0345081244745562,0.0328775625075063,0.0388249639541872,0.0458784391803126,0.035685327745253,0.034469691015059,0.0434144139289856,0.0319126421405423,0.0437851894286371,0.0356316278057714,0.0485123607420152,0.0321834519986183,0.031517251845329,0.0343389588017618,0.0320277608210041,0.0404412361883348,0.0395846193836581,0.0310135877901508,0.057426223831792,0.0321943298462899,0.0482583815051663,0.0397031172629326,0.0312647713768867,0.0291071399565666,0.0373333423368392,0.0356389130315473,0.0303630232810974,0.0315660392084429,0.0387800585839056,0.0494919496197854,0.0312320436200788,0.0346193602008204,0.0322187312187687,0.0340861889623827,0.0305155381079643,0.0336277158029618,0.0271558703914765,0.0327905339579428,0.0301556000786443,0.0348692209489884,0.0325519615604031,0.0440455578988598,0.0504192998332362,0.0332298413399727,0.0325098912562093,0.0467392110055493
0.0696084430584541,0.0795834935628451,0.093572321610573,0.0748054889532236,0.0881416797637939,0.069455487605853,0.0817981820840102,0.0932269585438264,0.0732801640645052,0.0875550691898053,0.102821480005215,0.0702935724686354,0.0865477002584017,0.089155178803664,0.0873420345477569,0.0992624973639464,0.0741374431512295,0.0821090524013226,0.0964856377014747,0.0796786546707153,0.0776767501464257,0.0956284342667995,0.0705804037742126,0.0836174809015714,0.0671589298126025,0.0818053285280863,0.0914944333907885,0.10359812546999,0.0716365384749877,0.0946329495845697,0.107321419777014,0.0820082792868981,0.0896882858031835,0.0826830374888885,0.0794946306791061,0.0950364287082966,0.106290451991252,0.0862539838521909,0.0882326410366939,0.104455498548654,0.0755750238895416,0.0972343790225494,0.0888859522648347,0.106346034086668,0.0767078904005197,0.0772986587805626,0.0828315416971842,0.0733585961354084,0.0901011091012221,0.0948288853351886,0.0731255137003385,0.130688728430332,0.0779602160820594,0.12056823571523,0.0964058087422298,0.0741838499521598,0.0691543145057483,0.0891587673089443,0.0864661366511614,0.0734738929149432,0.0742632486881354,0.0889454117188087,0.114138742287954,0.0734099791600154,0.0850341793818351,0.0750572643218896,0.0810467784221356,0.0734146489546849,0.0789968959796123,0.0661317927715106,0.0781868849045191,0.0699312900885558,0.0816058134421324,0.0747288572482574,0.104246792120811,0.116706293362838,0.0791884156373831,0.0823130408922831,0.107354145783644
0.0733396168365035,0.0833111696465071,0.0974622022273929,0.078324333872906,0.0919661036757536,0.0749270832815836,0.0866761692734652,0.0924699597580488,0.0770363953224448,0.0890890650970991,0.0997340693030246,0.0761753868225009,0.0887765953707141,0.0928252949271091,0.0923370344694271,0.0998310266539108,0.0774881992229196,0.0862413353698198,0.101207792758942,0.0837565591168958,0.0816620352656342,0.098397363063901,0.0741398057272268,0.0868484447168749,0.0736176849797715,0.085647558057031,0.0969763703124468,0.110617164955583,0.0768971346145452,0.100661219552506,0.118786253208338,0.0866854315580324,0.095336681188539,0.0884891831597616,0.0845575706903325,0.0987220337224561,0.110483026781748,0.0913796300111815,0.0919775526190913,0.110100044760593,0.0798406295998152,0.0989764596140662,0.0943306490432384,0.10879117389058,0.0809354789035265,0.0803897872913715,0.0878554388534191,0.0757580434167108,0.0903870823771455,0.0994137456250745,0.0775416424108106,0.134926181893016,0.0825449630271557,0.128367015095644,0.10380998600361,0.0777040761570598,0.0732577921346177,0.0917202234268188,0.0941452591918236,0.0775688491588415,0.0787315167659937,0.093152922253276,0.119367819885875,0.0778314914814262,0.0901717959448349,0.0802673018255899,0.0874427598576213,0.0774919307509134,0.0840944204219552,0.0707340233547743,0.0839570358742115,0.0731507546679918,0.0861483257870341,0.0792600581812304,0.106994110484456,0.125087403973868,0.082425479279008,0.090679069591123,0.116758119228274
0.0915199372503493,0.101234957244661,0.11808809571796,0.0919437693225013,0.111981847551134,0.094103862841924,0.103535424338447,0.111565033594767,0.0957106729348501,0.105077723662059,0.120419090323978,0.0949188192685445,0.108898280726539,0.11259507338206,0.112206811375088,0.121004536416796,0.0928072101540036,0.103914962874518,0.119582868946923,0.106052197350396,0.0981242676575979,0.118243679735396,0.0888133929835425,0.106997493902842,0.089912121825748,0.105071983072493,0.12187676164839,0.139973145061069,0.0937990996572706,0.123804912302229,0.141856031947666,0.104747333791521,0.116695453060998,0.10821109480328,0.101871618959639,0.12136572599411,0.139203381538391,0.109937873151567,0.112647761238946,0.13190072245068,0.0975877536667718,0.122998650868734,0.115140108267466,0.131934940814972,0.100887132353253,0.0967283493942685,0.107758792241414,0.0940857668717702,0.108858275413513,0.123919186327193,0.0930129157172309,0.166098002592723,0.101157559288873,0.160032015376621,0.125525204340617,0.0962025615904066,0.0910941461722056,0.112934803962708,0.115717607074314,0.0935913648870256,0.096140189965566,0.113928091526031,0.143240793546041,0.0964372045463986,0.108680999279022,0.0968066996998257,0.108328359656864,0.0951221042209201,0.102714441882239,0.0876936217149099,0.102185859945085,0.0897849036587609,0.105865354008145,0.0974788692262438,0.128824163807763,0.151971269978417,0.100124561786652,0.113206939564811,0.145663001802233
0.0739572805166245,0.0811851722002029,0.0932640743255615,0.0735500860214233,0.0892849314212799,0.0745100313425064,0.0820113348960876,0.0889992105960846,0.0751199001073837,0.08319859623909,0.0949151980876923,0.0773384290933609,0.0871960818767548,0.092369099855423,0.0882153427600861,0.0959677648544311,0.0756158739328384,0.0826133841276169,0.0951708424091339,0.0851878321170807,0.0791699910163879,0.0950775611400604,0.0720429635047913,0.0856833505630493,0.0718323194980621,0.0835900640487671,0.0937068378925324,0.116548154354095,0.0759992849826813,0.0991457140445709,0.111155880689621,0.0845923566818237,0.0940973603725433,0.0879836654663086,0.0810226535797119,0.0976381063461304,0.112080279588699,0.0871299505233765,0.0927847039699554,0.102078889608383,0.0784065365791321,0.0978555798530579,0.0946416139602661,0.104285136461258,0.0800917410850525,0.0766854465007782,0.086476446390152,0.0753645157814026,0.0869682335853577,0.0997386479377747,0.0730204141139984,0.144129906892776,0.0788179212808609,0.129055277109146,0.106110844612122,0.0771598905324936,0.0724200189113617,0.0891269838809967,0.0994692873954773,0.0745595401525497,0.0770326441526413,0.0913198482990265,0.109688400030136,0.0771874117851257,0.0877466213703156,0.076906778216362,0.0864439404010773,0.0751499104499817,0.0824010384082794,0.0720480686426163,0.0823981928825378,0.0734741026163101,0.085782858133316,0.0798332250118256,0.0997513866424561,0.125931797027588,0.0810126477479935,0.0870139938592911,0.11732110619545
0.0747155813234193,0.0826486514082977,0.0929085676159177,0.0717133720006261,0.0891819394060544,0.073174134429012,0.0847195110150746,0.0894104593566486,0.0750241817108222,0.082744230649301,0.093231737613678,0.0786240036998476,0.0870737774031503,0.091030621102878,0.0874490753880569,0.0950789792197091,0.075404267758131,0.0825008489191532,0.0962281301617622,0.0843895950487682,0.0806083333279405,0.0940482499344008,0.0751950496009418,0.086617003594126,0.0732242220214435,0.0849555773394448,0.0953584845576968,0.11822292634419,0.0753469653427601,0.0977965667843819,0.112283030790942,0.0851872978465898,0.0942348571760314,0.0897811661873545,0.0799850262701511,0.0957818627357483,0.109831005334854,0.0862796743001257,0.0934398951275008,0.104689323476383,0.0784213244915009,0.0965194393481527,0.0999421668904168,0.107825355870383,0.0797656662762165,0.0775278045662812,0.085694109754903,0.0724017556224551,0.0898883534329278,0.0992718477334295,0.0720199665852955,0.145693250000477,0.0775594844349793,0.126072844224317,0.117583677172661,0.0775647748793874,0.0735596801553454,0.0887233774576868,0.108729377388954,0.0761379099317959,0.0772156114024775,0.0911515525409154,0.102997696825436,0.0764563892568861,0.0901009131755148,0.0776101361427988,0.0868761528815542,0.0740487155105386,0.0823823080531188,0.0733054530407701,0.082592741719314,0.0740281758563859,0.0883223904030664,0.080093507788011,0.0937667616776058,0.121612370014191,0.0804749812398638,0.0840248875319958,0.11096948917423
0.0817851959727705,0.0875822966918349,0.0975437313318253,0.074342436157167,0.0964470431208611,0.0810100506059825,0.0893227392807603,0.0942433010786772,0.0800650604069233,0.0862463908270001,0.0972338123247027,0.0819368553347886,0.0905829695984721,0.0955562507733703,0.0905949496664107,0.0994956633076072,0.0785988727584481,0.0873411912471056,0.0986154768615961,0.0896756076253951,0.0844034915789962,0.102040227502584,0.078751855995506,0.0924843708053231,0.0779415788128972,0.0907455063425004,0.100794385187328,0.121311598457396,0.0799165982753038,0.103715046308935,0.117629156447947,0.089735385030508,0.0982887158170342,0.0934252543374896,0.0845307526178658,0.103838919661939,0.116826858371496,0.0909122144803405,0.0981782004237175,0.111682856455445,0.0821572886779904,0.104561661370099,0.0965825216844678,0.112347872927785,0.0845781140960753,0.08236397895962,0.0904297018423676,0.0764917554333806,0.0924863996915519,0.10509954765439,0.0768356770277023,0.148940914310515,0.0836539939045906,0.130262981168926,0.116585608571768,0.0801179776899517,0.0787951801903546,0.0932683842256665,0.107159486971796,0.0800837273709476,0.0813674665987492,0.0967774409800768,0.10778827033937,0.080853265710175,0.0920362370088696,0.0821924866177142,0.0932512134313583,0.0793800367973745,0.0878396416082978,0.0776384873315692,0.0877088122069836,0.0793155375868082,0.093010513111949,0.0852702325209975,0.100918202660978,0.119717731140554,0.0852450216189027,0.0863197725266218,0.124443899840117
