Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb02_mri0_mask,0.142816081643105,0.100249260663986,0.149559587240219,0.132446840405464,0.12420678883791,0.153015583753586,0.151790365576744,0.133820727467537,0.153199434280396,0.165766164660454,0.140686988830566,0.171078622341156,0.141618624329567,0.164742395281792,0.152670353651047
bb02_mri3_mask,0.152280807495117,0.0995648354291916,0.153629139065742,0.130482971668243,0.124614425003529,0.149091690778732,0.150460332632065,0.13328430056572,0.143455639481544,0.149725258350372,0.146127685904503,0.173216834664345,0.149943694472313,0.171399235725403,0.164949998259544
bb02_mri6_mask,0.136529982089996,0.0945849120616913,0.14923994243145,0.115508779883385,0.11339858174324,0.139947861433029,0.131196156144142,0.122121401131153,0.133009895682335,0.136209890246391,0.140620142221451,0.162049427628517,0.13945347070694,0.154559299349785,0.156460002064705
bb04_mri0_mask,0.145304635167122,0.0977909788489342,0.141297042369843,0.14697727560997,0.125214546918869,0.153302103281021,0.157103762030602,0.134583339095116,0.154446244239807,0.159155890345573,0.128112182021141,0.155355349183083,0.149531871080399,0.163419425487518,0.159641191363335
bb04_mri6_mask,0.142963349819183,0.0924699455499649,0.133234843611717,0.134541004896164,0.115941502153873,0.142432883381844,0.133288621902466,0.12638895213604,0.132203415036201,0.152632609009743,0.110944896936417,0.146482974290848,0.143317386507988,0.139932259917259,0.152974843978882
bb05_mri0_mask,0.13521346449852,0.105484664440155,0.150951474905014,0.157212108373642,0.144773572683334,0.151772782206535,0.147418513894081,0.150192335247993,0.14777684211731,0.15516684949398,0.150318086147308,0.185567155480385,0.186879694461823,0.161472350358963,0.186075061559677
bb05_mri3_mask,0.138151496648788,0.103650145232677,0.146677300333977,0.140245378017426,0.117538817226887,0.141489014029503,0.143340662121773,0.12458311021328,0.127296328544617,0.141604080796242,0.152438759803772,0.148452669382095,0.166267544031143,0.147493913769722,0.145711794495583
bb05_mri6_mask,0.144151419401169,0.101226210594177,0.139143005013466,0.129808947443962,0.119810737669468,0.135130316019058,0.126989752054214,0.121036157011986,0.122007086873055,0.144617900252342,0.135994359850883,0.152933359146118,0.156278654932976,0.13751332461834,0.134715184569359
bb07_mri0_mask,0.142742961645126,0.104006677865982,0.14745469391346,0.151774764060974,0.134322330355644,0.134287461638451,0.141544863581657,0.124546676874161,0.138491049408913,0.144517078995705,0.147631004452705,0.159288302063942,0.149323880672455,0.143590033054352,0.138202473521233
bb07_mri3_mask,0.142304494976997,0.102087810635567,0.144138023257256,0.15274703502655,0.119539715349674,0.129158109426498,0.132084280252457,0.126635894179344,0.133124053478241,0.133183285593987,0.138440787792206,0.163102939724922,0.142926394939423,0.147210538387299,0.151363298296928
bb07_mri6_mask,0.159843310713768,0.100831709802151,0.141298562288284,0.138189673423767,0.125733926892281,0.129787147045135,0.132862940430641,0.115450218319893,0.126751080155373,0.126913279294968,0.128491282463074,0.171472057700157,0.142088189721107,0.139308243989944,0.143611595034599
bb11_mri0_mask,0.110472425818443,0.090783417224884,0.126157805323601,0.0964798778295517,0.109983868896961,0.124110788106918,0.126567661762238,0.091862641274929,0.0987613648176193,0.110843285918236,0.10774239897728,0.105318516492844,0.109360598027706,0.122936509549618,0.109126709401608
bb11_mri3_mask,0.126553580164909,0.112705752253532,0.141607999801636,0.106021694839001,0.12367258220911,0.150126755237579,0.143058687448502,0.128457933664322,0.138128653168678,0.132730394601822,0.141553238034248,0.146499499678612,0.146656274795532,0.153327226638794,0.153152585029602
bb11_mri6_mask,0.141944408416748,0.105762474238873,0.135197177529335,0.117510870099068,0.122044697403908,0.14233286678791,0.132524430751801,0.122628711163998,0.124854698777199,0.124894641339779,0.127128750085831,0.139137595891953,0.141364708542824,0.139015033841133,0.150014698505402
bb12_mri3_mask,0.147424027323723,0.0984224900603294,0.140812888741493,0.137752816081047,0.121579341590405,0.136148855090141,0.152229219675064,0.135385572910309,0.127071723341942,0.145797535777092,0.144267037510872,0.182689756155014,0.155594751238823,0.162658840417862,0.151148185133934
bb12_mri6_mask,0.147716179490089,0.0958292707800865,0.141774728894234,0.129161566495895,0.120818838477135,0.132171019911766,0.137442365288734,0.137245580554008,0.126890197396278,0.137370809912682,0.139350205659866,0.150976523756981,0.142336741089821,0.16013066470623,0.143286302685738
bb14_mri0_mask,0.157551854848862,0.100117206573486,0.153554603457451,0.120263613760471,0.136999189853668,0.150231942534447,0.1453547924757,0.118715763092041,0.153158396482468,0.153672069311142,0.141457185149193,0.154772683978081,0.153086319565773,0.163858234882355,0.151075333356857
bb14_mri3_mask,0.143768459558487,0.097525529563427,0.145272850990295,0.118498392403126,0.124203339219093,0.144908338785172,0.142610162496567,0.116067975759506,0.142696410417557,0.148485943675041,0.129447251558304,0.148237302899361,0.144009903073311,0.153160780668259,0.145961284637451
bb14_mri6_mask,0.141668409109116,0.0928435027599335,0.142073839902878,0.117109730839729,0.1186703145504,0.136994674801826,0.133713409304619,0.106627829372883,0.132952809333801,0.14472097158432,0.121609196066856,0.136536613106728,0.141713976860046,0.138904646039009,0.134709268808365
bb15_mri3_mask,0.14676921069622,0.0933061763644218,0.151157483458519,0.136372655630112,0.119073092937469,0.133125618100166,0.153685703873634,0.120994433760643,0.129543304443359,0.159682929515839,0.145426914095879,0.180160909891129,0.153845459222794,0.160920977592468,0.150591284036636
bb17_mri0_mask,0.155859589576721,0.105394706130028,0.147070288658142,0.11463987827301,0.122820049524307,0.155772686004639,0.157260552048683,0.131554663181305,0.14373791217804,0.14309424161911,0.140812084078789,0.160512581467628,0.157838121056557,0.144739836454391,0.152104675769806
bb19_mri6_mask,0.13560876250267,0.095983661711216,0.143789455294609,0.133396416902542,0.110273197293282,0.133415713906288,0.127459242939949,0.125867068767548,0.122393243014812,0.138208419084549,0.127049595117569,0.15808941423893,0.149126946926117,0.146377846598625,0.150645792484283
bb22_mri0_mask,0.155427828431129,0.109284996986389,0.154525220394135,0.14922371506691,0.124271936714649,0.143217876553535,0.171755939722061,0.147601023316383,0.149413302540779,0.158122062683105,0.133812546730042,0.178795322775841,0.153938159346581,0.168148025870323,0.155280113220215
bb24_mri3_mask,0.127726376056671,0.0989483222365379,0.137310966849327,0.131426751613617,0.11640353500843,0.137344509363174,0.131118685007095,0.121463045477867,0.119855463504791,0.134670257568359,0.122651755809784,0.166509076952934,0.139495342969894,0.143573954701424,0.14813320338726
bb27_mri0_mask,0.145177260041237,0.0933343097567558,0.138598367571831,0.152715191245079,0.121897719800472,0.156887292861938,0.160152018070221,0.123156785964966,0.144018992781639,0.152314752340317,0.145695239305496,0.150517344474792,0.133377835154533,0.154025822877884,0.137125268578529
bb28_mri3_mask,0.161743357777596,0.10183647274971,0.145413160324097,0.134611293673515,0.123649641871452,0.14891891181469,0.143449321389198,0.122109517455101,0.157616376876831,0.148764356970787,0.164482638239861,0.16381074488163,0.159078553318977,0.149036809802055,0.154388666152954
