Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb02_mri0_mask,6.00586128234863,6.22752141952515,4.83693695068359,3.98610711097717,5.04430866241455,4.57336616516113,5.41211605072021,4.55757665634155,4.65305089950562,4.63463449478149,3.19669461250305,4.07430458068848,3.53567886352539,3.18485236167908,1.56002867221832
bb02_mri3_mask,6.46794748306274,6.01741456985474,5.05353164672852,4.73340654373169,5.53958606719971,4.88088941574097,5.95869016647339,5.10719347000122,5.40493392944336,5.26315641403198,3.90838003158569,4.32489585876465,4.4004602432251,3.70859789848328,1.89438700675964
bb02_mri6_mask,6.50846910476685,5.97604703903198,4.98965454101562,4.62371635437012,5.71175003051758,5.05947494506836,6.81880283355713,5.35950040817261,5.77018356323242,5.47594547271729,3.90273499488831,4.66925096511841,4.98652648925781,4.17772388458252,2.12264204025269
bb04_mri0_mask,5.32585048675537,6.63999032974243,4.44991683959961,5.38526725769043,4.48536396026611,4.93977451324463,4.11799335479736,5.09172344207764,5.44539070129395,4.86994028091431,5.22193241119385,4.18722057342529,4.40234184265137,4.11467313766479,2.25705432891846
bb04_mri6_mask,5.87226533889771,7.0671911239624,5.03414630889893,5.40753746032715,5.0801305770874,6.04921388626099,5.41983556747437,5.85700511932373,5.96351528167725,5.60274505615234,5.79978561401367,5.41122341156006,5.55753135681152,5.08021402359009,2.9512882232666
bb05_mri0_mask,4.31590557098389,6.24966955184937,5.86560344696045,6.1118049621582,4.68025302886963,4.42925214767456,4.53030729293823,4.7454400062561,3.80071115493774,5.27522897720337,4.72208499908447,2.39040517807007,4.44183969497681,3.56458282470703,2.28323006629944
bb05_mri3_mask,5.51018381118774,6.15336179733276,5.93631982803345,5.11706924438477,5.25802040100098,4.91384983062744,5.76141738891602,5.09239149093628,4.35078954696655,5.81715631484985,5.4968523979187,3.0957043170929,5.40366125106812,3.94239926338196,2.79876828193665
bb05_mri6_mask,4.4974365234375,6.7542200088501,6.05642414093018,6.70861911773682,5.21209573745728,5.53500318527222,5.75491046905518,5.34033250808716,4.78398561477661,5.66940498352051,5.30901288986206,3.44397497177124,5.77200555801392,4.6968846321106,2.62284636497498
bb07_mri0_mask,5.10971593856812,6.31595802307129,5.03650665283203,4.47503614425659,4.65939998626709,4.97939491271973,4.9432806968689,4.82177400588989,3.88684868812561,5.17502498626709,6.69829654693604,2.68117666244507,4.05501842498779,3.85645794868469,2.35041904449463
bb07_mri3_mask,4.9973521232605,6.18563270568848,5.30468225479126,5.84487962722778,5.26164102554321,5.53952074050903,5.52590942382812,5.09064435958862,4.37710905075073,5.68733024597168,6.87338161468506,3.23538541793823,5.21532249450684,4.2828631401062,3.31680488586426
