"","SulcalDepth","SulcalWidth","Curvature","R1_gray","Thickness","AgeCat","ROI"
"61",0.717622183488314,0.374426404378805,0.257575757575758,0.167358151395889,0.353680430879713,"1m","calcarine"
"62",0.68171041437434,0.457477774225119,0.186868686868687,0.489249745952412,0.441053261520048,"2m","calcarine"
"63",0.548567393854142,0.365625101422438,0.207070707070707,0.513580599614892,0.320167564332735,"3m","calcarine"
"64",0.638232944992272,0.255781787567489,0.252525252525253,0.208112074138835,0.499102333931777,"1m","calcarine"
"65",0.760839829890565,0.331316636976196,0.237373737373737,0.406166282482845,0.517654099341712,"2m","calcarine"
"66",0.422381706590478,0.225626238559532,0.262626262626263,0.24869885827959,0.29443447037702,"1m","calcarine"
"67",0.53825505246543,0.3259139520287,0.247474747474747,0.436388665461056,0.34590065828845,"2m","calcarine"
"68",0.689101028490662,0.54614225109843,0.252525252525253,0.233675000253283,0.298623578695392,"2m","calcarine"
"69",0.736049317744975,0.708917757674776,0.171717171717172,0.373301329360187,0.378216636744464,"2m","calcarine"
"70",0.860871349896483,0.226292211203841,0.242424242424242,0.192778472027908,0.588270496708558,"2m","calcarine"
"71",0.937749658577369,0.249194064346402,0.242424242424242,0.336857461807078,0.669658886894075,"2m","calcarine"
"72",0.757864405829297,0.29058305984214,0.202020202020202,0.284400359241583,0.338120885697187,"1m","calcarine"
"73",0.855023668761468,0.427981960644948,0.217171717171717,0.426728226851533,0.382405745062837,"2m","calcarine"
"74",0.727780294001309,0.434744166864628,0.287878787878788,0.229252240051577,0.314781567923399,"1m","calcarine"
"75",0.74410154522067,0.452233786522717,0.191919191919192,0.51784256147062,0.414721723518851,"3m","calcarine"
"76",0.626591071872319,0.657617581691696,0.186868686868687,0.621550415336597,0.368641532016756,"4m","calcarine"
"77",0.647258781361588,0.475198584347194,0.267676767676768,0.344151198070811,0.330939557151406,"2m","calcarine"
"78",0.4872865040447,0.492279190767147,0.262626262626263,0.407334302209924,0.186116098144824,"2m","calcarine"
"79",0.567071851550722,0.418233490568294,0.156565656565657,0.593409112125488,0.298623578695392,"4m","calcarine"
"80",0.637027504689107,0.146634099847559,0.227272727272727,0.193641558407006,0.391980849790545,"1m","pos"
"81",0.657590176407394,0.211780704011356,0.227272727272727,0.269040619652441,0.307001795332137,"2m","pos"
"82",0.656334919356573,0.25399894440812,0.186868686868687,0.380333693180488,0.406343506882107,"2m","pos"
"83",0.676578667030497,0.268588599275488,0.247474747474747,0.204800109986957,0.33572710951526,"1m","pos"
"84",0.748440659121647,0.426316118613123,0.222222222222222,0.381194616248263,0.511071214841412,"2m","pos"
"85",0.741870739328268,0.337361754087285,0.292929292929293,0.149489176478691,0.32196289646918,"1m","pos"
"86",0.783514204635334,0.394754423506867,0.237373737373737,0.319943571298733,0.476361460203471,"2m","pos"
"87",0.780002921496821,0.502124119093559,0.212121212121212,0.40351381255804,0.555356074207062,"2m","pos"
"88",0.671236082027467,0.337939357698801,0.267676767676768,0.189075287640188,0.505086774386595,"2m","pos"
"89",0.668700486350141,0.406322518948529,0.262626262626263,0.292306887933672,0.414123279473369,"2m","pos"
"90",0.768600847652959,0.37688271198454,0.247474747474747,0.407788740249418,0.496110113704369,"2m","pos"
"91",0.759906961211816,0.313133704298493,0.5,0.177769252018435,0.338719329742669,"1m","pos"
"92",0.700110596271858,0.232287991859678,0.191919191919192,0.247954679184392,0.618791143028127,"2m","pos"
"93",0.744183649293335,0.315191178337274,0.222222222222222,0.343073789515524,0.675044883303411,"2m","pos"
"94",0.800367434890718,0.458912195591165,0.252525252525253,0.355696580118654,0.371633752244165,"2m","pos"
"95",0.752910377392605,0.504476795060091,0.227272727272727,0.421995095789601,0.453022142429683,"2m","pos"
"96",0.827511527906445,0.314935810994171,0.171717171717172,0.16464441649441,0.377618192698983,"1m","pos"
"97",0.824237203359235,0.364078322944096,0.196969696969697,0.314278983865028,0.300418910831837,"2m","pos"
"98",0.800335424659617,0.377314879140805,0.141414141414141,0.506249086088668,0.627169359664871,"2m","pos"
