"","SulcalDepth","SulcalWidth","Curvature","R1_gray","Thickness","AgeCat","ROI"
"155",0.608932663141918,0.495770338376395,0.329896907216495,0.754779983286758,0.803038829487901,"4m","pos"
"156",0.629148418252644,0.387134165469135,0.587628865979381,0.320160762234278,0.429938097917839,"2m","pos"
"157",0.877039641414622,0.48117746062538,0.391752577319588,0.619286367063817,0.485087225661227,"2m","pos"
"158",0.801587838394914,0.56590566795138,0.484536082474227,0.725784040430034,0.54473832301632,"4m","pos"
"159",0.800878030799663,0.0849542738942638,0.185567010309278,0.0312117025590529,0.433877321328081,"1m","insula"
"160",0.765097258923771,0.131145303607937,0.278350515463917,0.290203579047198,0.373100731570062,"2m","insula"
"161",0.758052452008719,0.16848685240852,0.237113402061856,0.3799503017794,0.494091164884637,"2m","insula"
"162",0.871120652468627,0.0954063173743367,0.247422680412371,0.252853519605222,0.516601012943163,"1m","insula"
"163",0.943872084205925,0.153249627213123,0.195876288659794,0.378277467819522,0.728193584693303,"2m","insula"
"164",0.804649812912284,0.0849243889732463,0.185567010309278,0.166399179279253,0.492402926280248,"1m","insula"
"165",0.788248796898126,0.122113380784086,0.123711340206186,0.228041529667564,0.56274620146314,"2m","insula"
"166",0.890573735915241,0.138889217303008,0.11340206185567,0.269605917345493,0.731007315700619,"2m","insula"
"167",0.815938605537811,0.0944328860794997,0.0927835051546391,0.126589832328112,0.492965672481711,"2m","insula"
"168",0.793744467473153,0.126635339951847,0.154639175257732,0.244832908832598,0.484524479459764,"2m","insula"
"169",0.83259630862997,0.148719848294481,0.123711340206186,0.357234125220025,0.597636465953855,"2m","insula"
"170",0.846510602053339,0.089400246681447,0.268041237113402,0.25628606260101,0.463702870005627,"1m","insula"
"171",0.851700131868826,0.141526430931638,0.216494845360825,0.253415104669683,0.52504220596511,"2m","insula"
"172",0.88957061781017,0.167911346636617,0.247422680412371,0.356921038911532,0.702307259425999,"2m","insula"
"173",0.790688826848506,0.1387295212458,0.237113402061856,0.339072833873607,0.482836240855374,"2m","insula"
"174",0.849905027346178,0.135088403224284,0.164948453608247,0.389494666738595,0.728756330894766,"2m","insula"
"175",0.717209560112523,0.112891189952881,0.22680412371134,0.29176237685978,0.501969611705121,"1m","insula"
"176",0.732617933390878,0.135993383742525,0.195876288659794,0.321139413061773,0.339335959482274,"2m","insula"
"177",0.77922325231899,0.128941464484905,0.144329896907216,0.458499316304909,0.648283624085537,"2m","insula"
"178",0.8912620244876,0.158811915162937,0.123711340206186,0.25965029244139,0.537422622397299,"2m","insula"
"179",0.820623449970468,0.102712666701436,0.268041237113402,0.201731802148349,0.492965672481711,"1m","insula"
"180",0.807388431417741,0.167109060615329,0.0927835051546391,0.446100057685273,0.53404614518852,"2m","insula"
"181",0.858226611170568,0.117734359775215,0.154639175257732,0.293838904764309,0.359032076533483,"1m","insula"
"182",0.765604867641704,0.144811803944598,0.154639175257732,0.331610392159812,0.492965672481711,"2m","insula"
"183",0.647549336243626,0.100076111334706,0.134020618556701,0.185981382866704,0.370849746764209,"2m","insula"
"184",0.847673286639729,0.115779346047457,0.22680412371134,0.263860161085468,0.457512661789533,"2m","insula"
"185",0.840412557384742,0.167075734484986,0.123711340206186,0.511082687609708,0.642093415869443,"3m","insula"
"186",0.834162416696259,0.181033886583803,0.144329896907216,0.657315578517669,0.879572312886888,"4m","insula"
"187",0.748007061124356,0.0966704401135211,0.175257731958763,0.204952135360427,0.36916150815982,"1m","insula"
"188",0.759247699612221,0.135729158713418,0.144329896907216,0.391083321553564,0.832864378165447,"2m","insula"
"189",0.778635088740256,0.205697788961976,0.216494845360825,0.651449872454977,0.827799662352279,"4m","insula"
"190",0.78568030164569,0.159101336759726,0.134020618556701,0.404277111080001,0.441193021947102,"2m","insula"
"191",0.784674666366194,0.168385224273282,0.123711340206186,0.482212806492409,0.548114800225099,"2m","insula"
"192",0.832070185286086,0.183042998637886,0.164948453608247,0.390901688846747,0.561620709060214,"2m","insula"
