calcarine,pos,insula,central,cos,sts,sfs,ips,loc,ifs,ots_lat,its
6.06886291503906,5.12305498123169,6.47059154510498,5.23301649093628,4.96400165557861,5.01784896850586,4.52640533447266,5.18042421340942,2.64125156402588,2.74711680412292,2.90666961669922,2.78472566604614
6.30665731430054,5.26457023620605,6.44128084182739,5.51105070114136,6.24702501296997,5.54471826553345,5.18649673461914,5.75926637649536,3.18158507347107,3.50771260261536,3.44870901107788,3.12119650840759
6.70468759536743,5.25593137741089,6.59124708175659,5.57086706161499,7.09816408157349,5.94433927536011,5.93313837051392,6.12637329101562,3.63754892349243,3.94652342796326,4.0363917350769,3.4472348690033
4.76419496536255,5.39525175094604,6.68859815597534,4.02324104309082,4.98504829406738,5.60408782958984,3.88605737686157,4.26327657699585,3.42553114891052,4.34348773956299,2.78528952598572,3.32795810699463
5.53317546844482,5.88981628417969,7.17304420471191,4.58899545669556,6.71224212646484,6.01876401901245,4.92454242706299,5.17492294311523,4.04980659484863,4.9586181640625,3.81710267066956,3.62637662887573
5.31049585342407,5.84460115432739,6.67850494384766,4.8568377494812,5.2133092880249,4.0741548538208,5.26051998138428,5.81889629364014,3.15705180168152,4.24085426330566,3.42574214935303,2.1694450378418
4.81458854675293,6.13119745254517,6.66377639770508,5.49830341339111,6.16930866241455,5.21479272842407,5.49753522872925,7.03341960906982,3.68113589286804,4.68721914291382,3.38765692710876,2.94903063774109
5.16067743301392,6.10703229904175,7.01370859146118,5.27440404891968,6.28478670120239,5.61107730865479,5.59182024002075,7.11752223968506,4.01505851745605,4.81374263763428,4.07653713226318,3.14635515213013
4.90792179107666,5.35848331451416,7.02560043334961,4.48427867889404,5.08888626098633,5.49875545501709,4.86403608322144,5.99241876602173,2.71777272224426,3.96530508995056,3.90081405639648,4.28411102294922
4.69315481185913,5.34103298187256,6.88982677459717,5.07712316513062,5.31310606002808,5.96786785125732,5.48335361480713,6.46853446960449,3.13876175880432,4.47863483428955,4.46176624298096,3.9036123752594
4.81131172180176,6.02856159210205,6.79089117050171,4.45984745025635,6.03414821624756,6.25575351715088,5.75704431533813,6.98023366928101,3.16712999343872,4.79769563674927,4.94563913345337,4.21820497512817
7.06295394897461,5.96872901916504,7.27451229095459,4.46685743331909,4.79556226730347,3.8672251701355,3.38650679588318,5.185959815979,2.42917633056641,2.71293258666992,2.54590654373169,1.86654543876648
7.5918116569519,5.55720186233521,7.14584493637085,5.00839328765869,4.37167406082153,4.8634295463562,3.96201634407043,6.62902355194092,2.82512283325195,2.98284101486206,2.83773064613342,2.22516250610352
7.06234359741211,5.86051893234253,7.50422811508179,5.39030742645264,5.51864242553711,5.18935871124268,4.43809986114502,6.97187423706055,3.585120677948,3.41925406455994,3.59649014472961,2.38449788093567
5.22148466110229,6.24718379974365,6.41426277160645,5.03019285202026,5.63393306732178,5.68629264831543,5.0427770614624,5.70226049423218,2.53555107116699,4.22707843780518,3.09995937347412,2.20892977714539
5.44555330276489,5.92057752609253,6.4230899810791,4.82509517669678,6.52230834960938,5.94559192657471,4.82093477249146,5.78008127212524,3.01217365264893,4.3227710723877,3.21923232078552,2.47364783287048
3.82723093032837,6.43399333953857,6.34228229522705,4.69535350799561,5.9790244102478,5.52301025390625,5.13714456558228,4.77631950378418,2.59910202026367,4.46102428436279,3.68526673316956,3.55761885643005
4.00155401229858,6.41145896911621,6.41867351531982,4.93789863586426,5.84827661514282,5.70543622970581,5.42048740386963,5.12983798980713,3.05210065841675,4.61352062225342,3.85107350349426,3.71748852729797
4.14665746688843,6.24696350097656,6.58982944488525,4.97698926925659,6.74855041503906,5.98719120025635,5.73402643203735,5.44779205322266,2.98110818862915,5.04377365112305,4.43457651138306,4.05508756637573
5.88465023040771,6.13002157211304,7.0442533493042,5.775230884552,5.512366771698,6.14945602416992,3.43340373039246,6.06938409805298,2.57898831367493,4.45285606384277,3.66685223579407,3.23598074913025
5.64045238494873,5.91371440887451,7.21270847320557,5.07434749603271,5.44207382202148,4.77051019668579,5.05119514465332,6.04734086990356,2.28725266456604,4.03071308135986,2.81505608558655,2.11547255516052
6.63167762756348,5.1359429359436,6.84869527816772,4.46536254882812,6.15109777450562,5.95133829116821,5.08051633834839,5.51331567764282,3.87193989753723,4.15378904342651,3.85428738594055,4.54730939865112
5.69317007064819,6.08974981307983,6.84609508514404,4.55638456344604,4.99858474731445,4.676842212677,4.69899559020996,6.16944408416748,4.12514114379883,4.9379096031189,3.83581876754761,3.48485803604126
5.84600496292114,6.38783073425293,6.84938716888428,5.12440347671509,6.44381904602051,5.52551984786987,6.04170656204224,6.95369482040405,3.84933114051819,5.5585036277771,3.377854347229,3.49118733406067
4.8182520866394,4.90964508056641,5.99812364578247,5.21294403076172,5.68278169631958,4.79521369934082,4.36299467086792,5.56733798980713,3.08332252502441,3.90762495994568,3.09665536880493,2.72561359405518
4.44778680801392,6.33662176132202,6.82546901702881,5.36839580535889,5.47174835205078,5.84113073348999,4.39326429367065,5.89122343063354,3.91751718521118,5.10424900054932,3.42624473571777,3.86219954490662
5.65836763381958,6.24974584579468,6.56510829925537,5.12162828445435,6.44815254211426,6.2643256187439,4.90941333770752,6.33277702331543,4.58828210830688,5.58497095108032,4.1156325340271,4.38289022445679
5.54529809951782,6.2020697593689,6.4158787727356,5.15593767166138,5.83574914932251,6.59963035583496,5.43635129928589,6.47598552703857,4.78095722198486,5.72264432907104,4.48541927337646,4.36975955963135
6.54783010482788,5.2843074798584,6.61967086791992,4.03333806991577,5.51318120956421,5.12947845458984,3.04839038848877,5.15957117080688,2.68396902084351,4.18955993652344,3.16621446609497,2.31930994987488
5.98995113372803,5.58365535736084,6.53604602813721,4.12273120880127,6.20478534698486,5.81032609939575,4.14194774627686,5.04522037506104,3.38706064224243,5.01308727264404,4.13775157928467,2.86790633201599
6.21606349945068,6.1099009513855,6.88872909545898,4.96528100967407,6.36785745620728,6.1997652053833,4.83824825286865,6.38939714431763,3.82232141494751,4.65944194793701,4.43526744842529,3.37307620048523
6.60498142242432,5.56987047195435,6.86135387420654,5.52607822418213,6.75965213775635,5.58287239074707,5.78268337249756,6.45668935775757,3.7245180606842,5.38402605056763,2.88027596473694,4.14540004730225
6.62911653518677,5.98974466323853,6.72992992401123,5.23083353042603,6.99295473098755,5.63776254653931,5.77652597427368,6.43928670883179,1.98149442672729,5.26389741897583,3.15607213973999,4.38458585739136
4.96182727813721,6.36626052856445,6.85280132293701,5.54022741317749,7.12175750732422,5.9904637336731,5.46221685409546,6.97542238235474,2.84834504127502,4.41803932189941,4.73729753494263,4.57550621032715
4.84855508804321,6.57894945144653,6.52369356155396,4.76751804351807,5.0168571472168,5.30139827728271,5.56359577178955,5.91012334823608,3.05730414390564,3.98224925994873,4.29620599746704,2.50486850738525
5.5238471031189,6.80686902999878,6.94671106338501,4.88377523422241,5.7609543800354,6.07498645782471,6.01570892333984,6.59218740463257,4.06201219558716,4.66971874237061,4.9718451499939,2.83761310577393
5.24330949783325,6.71940088272095,6.725426197052,5.01625204086304,5.87091112136841,6.04882001876831,6.09579277038574,6.86520719528198,4.17158317565918,4.9281759262085,5.10494375228882,3.18417954444885
6.08038425445557,6.56702661514282,6.67788028717041,5.28135108947754,6.01999139785767,5.53000688552856,3.54017424583435,6.1827220916748,3.44208741188049,5.47149705886841,3.84600687026978,3.30054426193237
6.05262422561646,6.52826356887817,7.04347133636475,4.8447208404541,6.38106298446655,5.71617555618286,3.65911984443665,6.49922704696655,3.62552046775818,5.70787811279297,4.11132955551147,3.45983982086182
6.03743124008179,6.50436115264893,6.81177616119385,5.17449474334717,6.34193849563599,5.89482688903809,4.05753469467163,6.40480279922485,4.03318977355957,6.17324256896973,4.41448450088501,3.96301913261414
5.68749380111694,5.78086805343628,6.42020606994629,5.21442222595215,5.01331090927124,5.59028387069702,4.62544965744019,6.05872821807861,3.48781132698059,4.50644063949585,3.72083187103271,2.68285751342773
