sfs
0.632198402690206
0.678403755868545
0.717893605588393
0.608616780045351
0.567529411764706
0.655013799448022
0.689798032107716
0.495537308104249
0.533089913281607
0.619700350653491
0.674807197943445
0.661268556005398
0.645161290322581
0.556631892697466
0.565656565656566
0.466983938132064
0.548862115127175
0.674500587544066
0.653641207815275
0.716938660664041
0.554508748317631
0.516835016835017
0.579460966542751
0.528643216080402
0.580348943985308
0.520256916996047
0.656443719412724
0.654256775253217
0.510429447852761
0.641564083997104
0.639295088113986
0.427970557308097
0.594220795258088
0.403174603174603
0.526675786593707
0.512504402958788
0.469516822666329
0.785112070738227
0.643626346105685
0.513685943609796
