ots
0.627943485086342
0.521823472356935
0.766415500538213
0.291408934707904
0.53765932792584
0.715695067264574
0.58465991316932
0.628712871287129
0.851138353765324
0.703339882121807
0.621980676328502
0.862545454545455
0.631925397696105
0.408510638297872
0.336436170212766
0.740608228980322
0.618243243243243
0.723151645979493
0.474940334128878
0.763513513513513
0.445267489711934
0.750702905342081
0.58636073932441
0.669104204753199
0.589696412143514
0.735459662288931
0.870588235294118
0.509741969457609
0.620922384701912
0.76661814653081
0.672965879265092
0.701931518876207
0.681109185441941
0.687867265814034
0.664898320070734
0
0.46395431834404
0.828231904933381
0.731277533039648
0.731414868105516
