ips
0.447552447552448
0.5002895193978
0.441712590080543
0.536769327467002
0.533680684778563
0.636363636363636
0.576142818501488
0.588957055214724
0.531603643389456
0.605515587529976
0.599040139616056
0.61184
0.461491442542787
0.587240212663122
0.58722027500674
0.529163564159841
0.554345674123936
0.617686347849319
0.631229235880399
0.523932063818837
0.685903500473037
0.702865761689291
0.662909169737698
0.483846446218168
0.519544779811974
0.518406072106262
0.590965193779314
0.469099346129509
0.503805175038052
0.530095898796164
0.503608051652108
0.484512251502543
0.702836560108059
0.5625
0.699603174603175
0.739932553064868
0.71990231990232
0.685465265316585
0.675156174915906
0.50958173637727
