cos
0.870544090056285
0.845559845559846
0.845331432644334
0.814386640976236
0.81134401972873
0.898240244835501
0.877955271565495
0.848322147651007
0.725344644750795
0.874265569917744
0.887966804979253
0.860643185298622
0.864457831325301
0.813293502613891
0.791061452513967
0.817710786622704
0
0.813008130081301
0.814902424600828
0.773897058823529
0.840341655716163
0.842904603701946
0.837625979843225
0.840618101545254
0.802547770700637
0.852756454989532
0.832635983263598
0.818414322250639
0.855144032921811
0.804106073567151
0.785130111524164
0.802880970432146
0.868064952638701
0.814402057436777
0.852323580034423
0.801932367149758
0.826073131955485
0.819152377871239
0.826373626373626
0.793931731984829
