its
0.511334076551468
0.52991452991453
0.399487836107554
0.478607258778401
0.48830616583983
0.369607843137255
0.480241125251172
0.463215258855586
0.590537175382426
0.506834133727374
0.443812968225265
0.549703264094956
0.45481777333999
0.462508444044134
0.46691403834261
0.538330494037479
0.366315789473684
0.465753424657534
0.566813509544787
0.43525571273123
0.553582363747704
0.57001239157373
0.551177072671443
0.517603783499737
0.475867466736238
0.482242990654206
0.560693641618497
0.535494689770822
0.535298312336582
0.541578824080581
0.438404208680403
0.465680865151181
0.552302749018208
0.391617550753111
0.577511643379907
0.574402125775022
0.47063076088921
0.40253045923149
0.438122332859175
0.444158628081458
