sts
0.809424809424809
0.621800402645959
0.772782503037667
0.663039253789351
0.708299096138044
0.773043075497916
0.770348837209302
0.713227936762057
0.745062511324515
0.763273974840712
0.681459854014599
0.698342541436464
0.806596701649175
0.797811426390126
0.738734112209526
0.741091992954884
0.729849677881174
0.81354748603352
0.726835138387485
0.768953068592058
0.79885877318117
0.757911603685405
0.754249291784703
0.78463146889702
0.834332504752157
0.715328467153285
0.675446848541863
0.733076367140448
0.740217929668153
0.760159170384662
0.440730424017332
0.798954426639391
0.67233865947292
0.8281663061764
0.8414686825054
0.588930817610063
0.758700472380218
0.798164110601142
0.78671468587435
0.75903870693322
