insula
0.727952966328167
0.765850596359071
0.724519510774607
0.682816901408451
0.671351351351351
0.682254196642686
0.686615886833515
0.736032803690415
0.75233874938454
0.673555659934241
0.819612147822905
0.722757222503801
0.746069182389937
0.734463276836158
0.78644382544104
0.715876288659794
0.722352941176471
0.671698113207547
0.744827586206897
0.726323639075317
0.767369512616661
0.720458891013384
0.715654952076677
0.695331695331695
0.700484893696382
0.682710107367642
0.827558092132083
0.68543845534996
0.616498993963783
0.722071897951295
0.822716807367613
0.809405940594059
0.700960644561512
0.736942070275404
0.776780371035308
0.7620294599018
0.775826138731765
0.757274401473296
0.765125659323612
0.670803396472894
