cos
0.609202096680256
0.588444444444444
0.752263374485597
0.658809664113141
0.677848467322152
0.57034795763994
0.773409578270193
0.533405172413793
0.770817980840088
0.749553837001785
0.555712270803949
0.661122661122661
0.622873900293255
0.647482014388489
0.714121699196326
0.599520383693046
0.535556645414419
0.560767590618337
0.529191215854312
0.742949234488316
0.699207606973059
0.72843137254902
0.383920505871725
0.682758620689655
0.412295081967213
0.636507101525513
0.697326203208556
0.821377331420373
0.685874349739896
0.640358014646054
0.638516992790937
0.769927536231884
0.710674992566161
0
0.670516304347826
0.345722300140252
0.624248179803735
0.718579234972678
0.701183431952663
0.654300168634064
