pos
0.814473684210526
0.84956772334294
0.828953037483843
0.764181234391723
0.755064456721915
0.84591439688716
0.820793433652531
0.746172441579371
0.831147540983607
0.749354005167959
0.817830817830818
0.810208816705336
0.825925925925926
0.817443609022556
0.820957891353263
0.804698972099853
0.729942540966163
0.851623510069873
0.760839160839161
0.85133418043202
0.76125743415463
0.804476629361422
0.761508452535761
0.788507581803671
0.828629618853651
0.828669331810394
0.831355627472132
0.842367256637168
0.754252813399634
0.82051282051282
0.732356857523302
0.816308442277864
0.719802424786709
0.746525145312105
0.771469465648855
0.751165371809101
0.799523241954708
0.784505021520803
0.805176470588235
0.818938853200095
