ifs
0.244243421052632
0.600419874037789
0.696428571428571
0.634339435922811
0.65717674970344
0.745053702656868
0.647256438969765
0.664761126990608
0.721718377088305
0.697723292469352
0.539360393603936
0.622815087396504
0.422173504541184
0.540281973816717
0.702631578947368
0.571428571428571
0.65546218487395
0.757220921155347
0.612080536912752
0.694749694749695
0.593092282784674
0.594860964449138
0.561053755784977
0.647912885662432
0.589602091199535
0.533609100310238
0.585565476190476
0.440686651293877
0.637717748043423
0.648490749756573
0.513785790031813
0.690140845070423
0.592148760330579
0.635040635040635
0.520986585893553
0.540398740818468
0.553601541797157
0.72539489671932
0.720209515495417
0.510084580351334
