ots
0.62958435207824
0.675736961451247
0.533898305084746
0.614035087719298
0.568614576493762
0.550335570469799
0.528178243774574
0.571628232005591
0.566499721758486
0.50709067468844
0.632852489530014
0.628689087165408
0.666367713004484
0.630630630630631
0.493531384762817
0.544727636181909
0.553723706651506
0.589250165892502
0.464772727272727
0.714023270055113
0.590338531761126
0.599768429177924
0.52354211663067
0.249459264599856
0.633186018481318
0.591727493917275
0.673267326732673
0.405328258801142
0.684005201560468
0.805184285135682
0.642255584035152
0.689365279529214
0.605922551252847
0.689085906450627
0.624505928853755
0.559435862995299
0.621518987341772
0.647594278283485
0.558769681435372
0.594936708860759
