calcarine
0.794262662483191
0.785540211210398
0.778563453665798
0.759341100843712
0.78215850258861
0.738307349665924
0.750481695568401
0.700435298773249
0.632881085395052
0.733494363929147
0.825396825396825
0.802179094313926
0.796689456639079
0.813752030319437
0.773333333333333
0.754010695187166
0.786223862238622
0.758592132505176
0.703006276841758
0.750577367205543
0.755012675731735
0.750640790919077
0.73066783831283
0.737569060773481
0.773214646975521
0.649665285304431
0.81917211328976
0.76713572401271
0.77583081570997
0.780112762685802
0.783434450013189
0.786433260393873
0.775386173714865
0.766886513531954
0.786213545432634
0.787093620141775
0.765420775051594
0.708276797829037
0.794909242645525
0.769856329628626
