central
0.864626065004733
0.892086330935252
0.889448818897638
0.889791183294664
0.799430199430199
0.883862255232951
0.885030255196001
0.889653195758097
0.890795631825273
0.821747362726535
0.838130324660373
0.90426638917794
0.883373599824292
0.916372691429757
0.808215661103979
0.828860536735592
0.87029831387808
0.881968859869412
0.835676810073452
0.852758191621734
0.926510844388292
0.903426791277259
0.888051429838173
0.667906976744186
0.898391007273529
0.815631742987293
0.898057192752674
0.896051571313457
0.821481638717894
0.893683797567674
0.885650224215247
0.797204751921733
0.762024860385516
0.82780612244898
0.83609022556391
0.890983000739098
0.893860946745562
0.835906642728905
0.871245456284676
0.816716164616037
