pos
0.80306905370844
0.833764888658726
0.82469954413593
0.815172926738565
0.825
0.857829010566763
0.808823529411765
0.848101265822785
0.826139572408229
0.805266805266805
0.796476306196841
0.844896155545736
0.801072865444792
0.799671142778844
0.745032185838231
0.812297734627832
0.862821948488242
0.836575875486381
0.83916990920882
0.801389693109438
0.766883553960063
0.767302452316076
0.825964252116651
0.723655443812855
0.803815416344419
0.820067534973468
0.794452347083926
0.788128249566724
0.76864158594278
0.755986542647932
0.840282232200128
0.83491021432709
0.796392785571142
0.71532001158413
0.82382359627188
0.81813361611877
0.768526228143214
0.785083415112856
0.785443836769037
0.845024469820555
