its
0.383948928408573
0.477231329690346
0.357142857142857
0.4656
0.332515939185875
0.499404052443385
0.55025011368804
0.473760231102552
0.643033800494641
0.573710965867829
0.59487898982813
0.501851851851852
0.456184751660867
0.521665728756331
0.613876319758673
0.608243297318928
0.551272166538165
0.53484129879606
0.592057761732852
0.553516819571865
0.609227631914351
0.499686126804771
0.610244988864143
0.755502676977989
0.64512
0.519697787371829
0.447592067988669
0.623275344931014
0.439952437574316
0.607587925782332
0.551041137633316
0.585239852398524
0.512105984467794
0.410692588092345
0.312462731067382
0.619182746878547
0.593645856476339
0.536682843277191
0.615009962364401
0.55695652173913
