ips
0.554331864904552
0.411463664278403
0.551447935921134
0.617920287683548
0.518333926664293
0.376929325751422
0.525916561314791
0.530522341095028
0.56938892061679
0.509050403787246
0.488958990536278
0.424866785079929
0.506625097427903
0.507598784194529
0.475014359563469
0.528665413533835
0.538765432098765
0.471588975842123
0.514033427940713
0.60459492140266
0.585718106445574
0.604455147501505
0.697067354173381
0.546839299314547
0.503755633450175
0.56652719665272
0.378431857531536
0.633216647218981
0.637272727272727
0.614470613197539
0.584629254000451
0.479589560562124
0.546636937941286
0.557924376508447
0.606671299513551
0.647245342845818
0.504014098296456
0.545498547918683
0.721768886549092
0.64287883389007
