ifs
0.673022994952328
0.66453162530024
0.745265729993891
0.587025316455696
0.673849979278906
0.687693259121831
0.616010006253909
0.700608743774211
0.50479704797048
0.801501642421398
0.549840691852526
0.677265500794913
0.668887963348605
0.784477228992944
0.757852882703777
0.695490122996646
0.71256038647343
0.732127476313523
0.672869371045776
0.701754385964912
0.780487804878049
0.661031769163509
0.548631717771184
0.686274509803922
0.384017758046615
0.723361344537815
0.645655877342419
0.653972032133294
0.711231260752027
0.804662663369834
0.636363636363636
0.801597869507324
0.696005127109592
0.627226079082403
0.749704840613932
0.687086092715232
0.768511685116851
0.745495495495496
0.675652545999144
0.702465753424658
