calcarine
0.839676113360324
0.774087740877409
0.816342412451362
0.798154555940023
0.825785123966942
0.770760815514669
0.743451143451143
0.830044998269297
0.810922631361192
0.7344
0.743419303376762
0.778184236780845
0.831781140861467
0.824201506102311
0.779902940336854
0.810141865378811
0.842811025577353
0.789350039154268
0.827177136694527
0.829890643985419
0.770806100217865
0.816011235955056
0.759361233480176
0.800625
0.681554722127514
0.69620253164557
0.795792079207921
0.809095452273863
0.835385316917465
0.778978388998035
0.813762486126526
0.845510065596019
0.813719185423366
0.791497492237879
0.725544158118589
0.783882783882784
0.840396753832281
0.861018826135105
0.759053206554724
0.788235294117647
