sts
0.656839367006287
0.596968759665945
0.680299931833674
0.63301613570542
0.735935495693605
0.687405487146252
0.603831084022638
0.694992412746586
0.748335085874518
0.64467668190725
0.648615384615385
0.733712512926577
0.725022104332449
0.618673535093368
0.682487725040916
0.672324117163975
0.675881133379406
0.675981762023827
0.635674249917573
0.712337071839952
0.742920599666852
0.744868035190616
0.735113484646195
0.665459105475826
0.773697467850988
0.80330773774365
0.582674126953502
0.74711931606988
0.784384694932782
0.692466460268318
0.7607307946291
0.836330702548842
0.769885773624091
0.745890220117024
0.690545412257239
0.716985617496731
0.787593246957205
0.690581590596855
0.74724548259145
0.794255874673629
