sfs
0.567243675099867
0.612878200155159
0.711941143180532
0.682464454976303
0.528119507908612
0.607843137254902
0.645533141210375
0.713846153846154
0.773011617515639
0.709413369713506
0.567430025445293
0.553302132085283
0.586149213783874
0.636440677966102
0.678948958018725
0.550408719346049
0.736492103075644
0.676325088339223
0.589810017271157
0.674598453301606
0.604458598726115
0.664103268332876
0.583458646616541
0.5104036099273
0.758364312267658
0.756465517241379
0.580511973575557
0.641542506573181
0.58435438265787
0.668209430141741
0.732729624838292
0.29260665624302
0.641125121241513
0.447074586869138
0.764193168433451
0.62164124909223
0.524688008681498
0.72496984318456
0.696106914584544
0.655612244897959
