insula
0.762841530054645
0.797752808988764
0.740366392924826
0.83641975308642
0.767209668943773
0.773955773955774
0.753948038716251
0.817591204397801
0.781609195402299
0.766903073286052
0.792403970651705
0.778350515463918
0.748435544430538
0.776852952833928
0.810511756569848
0.705145413870246
0.778321108394458
0.772919605077574
0.740840035746202
0.789230769230769
0.788249694002448
0.772004241781548
0.707296137339056
0.753391859537111
0.772459499263623
0.794335805799056
0.817888427846934
0.754592211609111
0.787856349500185
0.755094991364421
0.765361531866247
0.773915921880172
0.738205980066445
0.716233766233766
0.836056009334889
0.809927741124725
0.768394345777456
0.754358161648177
0.774149192162255
0.685034439574202
