central
0.854514088556642
0.836672325976231
0.839816232771822
0.803300505722651
0.792273590880304
0.844290657439446
0.874901652242329
0.907529055078322
0.83457051961824
0.860645484113085
0.746583850931677
0.847298355520752
0.855522889542209
0.915285032932092
0.777038679477704
0.884202304237454
0.900091996320147
0.828579190437381
0.883279295970357
0.828411214953271
0.901729043554388
0.88755261575466
0.790766624311732
0.902434421588979
0.869454468265761
0.849954254345837
0.846256684491979
0.82348441384586
0.809296534550737
0.876119984417608
0.902510596674275
0.824477202605417
0.76817252277375
0.85475935828877
0.872241992882562
0.797604368504492
0.901452081316554
0.879841766935883
0.852851779009476
0.827002558551466
