loc
0.618213660245184
0.736051502145923
0.718791064388962
0.659254414650098
0.503802281368821
0.707158351409978
0.784629133154602
0.833214030064424
0.791788856304985
0.6524064171123
0.648373983739837
0.779777206512425
0.591783671346854
0.766233766233766
0.711758584807492
0.653558052434457
0.852772466539197
0.76539360872954
0.799596163553761
0.411764705882353
0.756149732620321
0.73490813648294
0.730829420970266
0.761558441558442
0.680589680589681
0.690582959641256
0.747951807228916
0.616711590296496
0.742041712403952
0.636237897648686
0.592501030078286
0.670839260312944
0.803564509879891
0.539853300733496
0.8066935949221
0.776082977425259
0.768844221105528
0.527837259100642
0.744696415508413
0.744882675986021
